7,1811-4,,2018-12-09 23:42:01.113053+00,,2,arr,,,,,,,2018-12-09 23:42:01.113053+00,,
8,1811-5,,2018-12-09 23:42:13.308901+00,,2,arr,,,,,,,2018-12-09 23:42:13.308901+00,,
9,1811-6,,2018-12-09 23:42:30.861289+00,,2,arr,,,,,,,2018-12-09 23:42:30.861289+00,,
10,1811-7,,2018-12-09 23:43:35.446816+00,,2,arr,,,,,,,2018-12-09 23:43:35.446816+00,,
2,1811-9,,,2018-12-09 23:39:16.648152+00,3,arr,,,,,,,,2018-12-09 23:39:16.648152+00,
11,1811-8,,2018-12-09 23:47:06.357471+00,,2,arr,,,,,,,2018-12-09 23:47:06.357471+00,,
13,1901-6,,2019-02-04 06:24:17.817104+00,,2,arr,,,,,,,2019-02-04 06:24:17.817104+00,,
14,1905-1,,2019-05-06 18:00:49.5943+00,,4,arr,,,,,,,2019-05-06 18:00:49.5943+00,,
16,1905-3,,2019-07-05 14:04:10.825328+00,,5,arr,,,,,,,2019-07-05 14:04:10.825328+00,,
17,1905-4,,2019-07-05 14:05:59.089522+00,,5,arr,,,,,,,2019-07-05 14:05:59.089522+00,,
18,1905-5,,2019-07-05 14:07:28.310906+00,,5,arr,,,,,,,2019-07-05 14:07:28.310906+00,,
15,1905-2,,2019-05-20 03:31:41.749253+00,,5,arr,,,,,,,2019-05-20 03:31:41.749253+00,,
19,1905-6,,2019-07-05 14:24:03.657531+00,,5,arr,,,,,,,2019-07-05 14:24:03.657531+00,,
20,1906-8,,2019-07-06 02:59:43.48489+00,,1,arr,,,,,,,2019-07-06 02:59:43.48489+00,,
21,1907-1,,2019-07-19 08:22:48.514553+00,,4,arr,,,,,,,2019-07-19 08:22:48.514553+00,,
22,1905-7,,2019-07-27 05:27:30.101714+00,,5,arr,,,,,,,2019-07-27 05:27:30.101714+00,,
23,1907-4,,2019-08-13 14:08:39.480576+00,,6,arr,,,,,,,2019-08-13 14:08:39.480576+00,,
24,1907-5,,2019-08-13 14:09:12.615317+00,,6,arr,,,,,,,2019-08-13 14:09:12.615317+00,,
115,1711-2,,2020-08-26 11:47:26.140994+00,2020-08-26 11:48:31+00,1,awlr,,,,,,,2020-08-26 11:47:26.140994+00,2020-08-26 11:48:31+00,
129,2002-6,,2020-12-07 04:37:54.348856+00,,1,awlr,,,,,,,2020-12-07 04:37:54.348856+00,,
130,2002-7,,2020-12-07 04:38:22.994109+00,,1,awlr,,,,,,,2020-12-07 04:38:22.994109+00,,
131,2002-8,,2020-12-07 04:38:38.116724+00,,1,awlr,,,,,,,2020-12-07 04:38:38.116724+00,,
132,2002-9,,2020-12-07 04:38:53.433768+00,,1,awlr,,,,,,,2020-12-07 04:38:53.433768+00,,
133,2002-10,,2020-12-07 04:39:21.487177+00,,1,awlr,,,,,,,2020-12-07 04:39:21.487177+00,,
158,2102-1,18,2021-03-15 02:39:44.81143+00,2021-03-15 03:39:05+00,7,arr,,,,0.2,,,2021-03-15 02:39:44.81143+00,2021-03-15 03:39:05+00,
195,2109-2,,2021-08-30 04:24:26.269906+00,,1,arr,,,,,,,2021-08-30 04:24:26.269906+00,,
196,2109-3,,2021-08-30 04:24:41.31011+00,,1,arr,,,,,,,2021-08-30 04:24:41.31011+00,,
159,2103-24,,2021-03-16 03:57:45.725818+00,,4,awlr,,,,,,,2021-03-16 03:57:45.725818+00,,
160,2103-23,,2021-03-16 03:58:55.650557+00,,12,arr,,,,,,,2021-03-16 03:58:55.650557+00,,
34,1908-4,26,2019-09-11 05:53:05.939048+00,2020-10-24 02:55:10+00,7,arr,,,,0.5,,,2019-09-11 05:53:05.939048+00,2020-10-24 02:55:10+00,
197,2109-4,,2021-08-30 04:24:56.852994+00,,1,arr,,,,,,,2021-08-30 04:24:56.852994+00,,
154,2103-25,36,2021-03-13 08:59:22.348568+00,2021-03-15 04:11:58+00,21,klimat,,,,0.2,,"sampling,tick,wind_speed,rssi,batt",2021-03-13 08:59:22.348568+00,2021-03-15 04:11:58+00,
161,2011-7,,2021-04-06 03:16:25.663647+00,,2,arr,,,,,,,2021-04-06 03:16:25.663647+00,,
179,2105-1,,2021-06-20 02:48:40.036976+00,,22,arr,,,,,,,2021-06-20 02:48:40.036976+00,,
180,2105-2,,2021-06-20 02:48:56.927007+00,,22,awlr,,,,,,,2021-06-20 02:48:56.927007+00,,
85,1910-21,6,2019-12-13 23:10:02.616658+00,,12,arr,,,-6,0.5,,,2019-12-13 23:10:02.616658+00,,
189,2107-1,,2021-06-30 07:03:19.184028+00,,9,arr,,,,,,,2021-06-30 07:03:19.184028+00,,
191,2107-3,,2021-07-01 02:06:34.638446+00,,9,awlr,,,,,,,2021-07-01 02:06:34.638446+00,,
192,2107-4,,2021-07-01 02:06:53.213108+00,,9,awlr,,,,,,,2021-07-01 02:06:53.213108+00,,
134,2002-11,,2020-12-07 04:39:31.528333+00,,1,awlr,,,,,,,2020-12-07 04:39:31.528333+00,,
135,2002-12,,2020-12-07 04:39:43.089967+00,,1,awlr,,,,,,,2020-12-07 04:39:43.089967+00,,
136,2002-13,,2020-12-07 04:39:58.020173+00,,1,awlr,,,,,,,2020-12-07 04:39:58.020173+00,,
137,2002-14,,2020-12-07 04:40:08.435026+00,,1,awlr,,,,,,,2020-12-07 04:40:08.435026+00,,
138,1910-13,,2020-12-07 04:41:56.039447+00,,1,awlr,,,,,,,2020-12-07 04:41:56.039447+00,,
139,1910-20,,2020-12-07 04:43:02.376675+00,,1,arr,,,,,,,2020-12-07 04:43:02.376675+00,,
140,1910-12,,2020-12-07 04:43:45.112613+00,,1,awlr,,,,,,,2020-12-07 04:43:45.112613+00,,
141,1910-14,,2020-12-07 04:45:03.258603+00,,1,awlr,,,,,,,2020-12-07 04:45:03.258603+00,,
142,1910-19,,2020-12-07 04:46:00.657908+00,,1,arr,,,,,,,2020-12-07 04:46:00.657908+00,,
143,1910-18,,2020-12-07 04:46:37.726295+00,,1,arr,,,,,,,2020-12-07 04:46:37.726295+00,,
144,1801-4,,2020-12-08 06:54:42.507359+00,,1,arr,,,,,,,2020-12-08 06:54:42.507359+00,,
145,1902-3,,2020-12-10 04:23:33.859736+00,,1,arr,,,,,,,2020-12-10 04:23:33.859736+00,,
183,2105-3,,2021-06-20 02:51:39.511528+00,2021-06-20 02:52:52+00,18,arr,,,,,,,2021-06-20 02:51:39.511528+00,2021-06-20 02:52:52+00,
184,2105-4,,2021-06-20 02:51:48.982042+00,2021-06-20 02:53:11+00,18,arr,,,,,,,2021-06-20 02:51:48.982042+00,2021-06-20 02:53:11+00,
114,2008-10,27,2020-08-26 08:06:14.452746+00,,10,arr,,,,0.2,,,2020-08-26 08:06:14.452746+00,,
148,2012-2,32,2021-01-26 08:10:59.402547+00,,19,awlr,,,,,262,,2021-01-26 08:10:59.402547+00,,
147,2012-1,31,2020-12-28 09:43:45.932913+00,,19,arr,,,,0.2,,,2020-12-28 09:43:45.932913+00,,
149,2012-3,33,2021-01-26 21:54:09.98893+00,,19,awlr,,,,,540,,2021-01-26 21:54:09.98893+00,,
150,2011-6,,2021-02-04 08:32:02.362189+00,,2,klimat,,,,,,,2021-02-04 08:32:02.362189+00,,
151,2011-4,,2021-02-09 08:52:23.127572+00,,1,klimat,,,,,,,2021-02-09 08:52:23.127572+00,,
152,2010-4,,2021-02-14 02:28:52.399389+00,,4,arr,,,,,,,2021-02-14 02:28:52.399389+00,,
193,2103-17,,2021-08-30 04:11:55.251611+00,,1,arr,,,,,,,2021-08-30 04:11:55.251611+00,,
194,2109-1,,2021-08-30 04:24:03.434184+00,,1,arr,,,,,,,2021-08-30 04:24:03.434184+00,,
169,2104-5,46,2021-06-14 01:54:25.218286+00,,24,arr,,,,0.2,,,2021-06-14 01:54:25.218286+00,,
172,2103-3,55,2021-06-14 03:37:10.088199+00,,15,arr,,,,0.2,,,2021-06-14 03:37:10.088199+00,,
176,2103-7,59,2021-06-14 03:38:24.35871+00,,15,awlr,,,,,774,,2021-06-14 03:38:24.35871+00,,
168,2104-4,50,2021-06-14 01:54:05.368044+00,,24,arr,,,,0.2,,,2021-06-14 01:54:05.368044+00,,
188,2106-4,60,2021-06-20 02:54:36.02794+00,,24,arr,,,,0.2,,,2021-06-20 02:54:36.02794+00,,
207,2108-9,52,2021-09-07 07:41:45.336817+00,,15,arr,,,,0.2,,,2021-09-07 07:41:45.336817+00,,
165,2104-1,41,2021-06-14 01:53:06.660288+00,,24,arr,,,,0.2,,,2021-06-14 01:53:06.660288+00,,
209,2109-1x,,2021-09-27 22:12:52.726951+00,,18,awlr,,,,,1000,,,,
167,2104-3,44,2021-06-14 01:53:46.012494+00,,24,arr,,,,0.2,,,2021-06-14 01:53:46.012494+00,,
171,2104-7,47,2021-06-14 01:55:01.492508+00,,24,awlr,,,,,9500,,2021-06-14 01:55:01.492508+00,,
204,2108-7,78,2021-09-07 07:40:48.060102+00,2021-09-07 07:42:04+00,15,arr,,,,0.2,,,2021-09-07 07:40:48.060102+00,2021-09-07 07:42:04+00,
175,2103-6,86,2021-06-14 03:38:04.933234+00,,15,awlr,,,,,434,,2021-06-14 03:38:04.933234+00,,
163,2103-2,58,2021-06-03 03:49:38.147715+00,,15,arr,,,,0.2,,,2021-06-03 03:49:38.147715+00,,
164,2103-1,57,2021-06-03 03:50:03.538137+00,,15,arr,,,,0.2,,,2021-06-03 03:50:03.538137+00,,
190,2107-2,,2021-07-01 02:06:09.111919+00,,9,arr,,,,0.2,,,2021-07-01 02:06:09.111919+00,,
186,2106-2,48,2021-06-20 02:54:15.201823+00,,24,arr,,,,0.2,,,2021-06-20 02:54:15.201823+00,,
174,2103-5,56,2021-06-14 03:37:46.039845+00,,15,arr,,,,0.2,,,2021-06-14 03:37:46.039845+00,,
146,2012-4,,2020-12-28 09:41:57.372859+00,,20,awlr,,,,,12000,,2020-12-28 09:41:57.372859+00,,
198,2108-1,81,2021-09-07 07:38:54.266906+00,,15,arr,,,,0.2,,,2021-09-07 07:38:54.266906+00,,
202,2108-5,83,2021-09-07 07:40:17.620338+00,,15,arr,,,,0.2,,,2021-09-07 07:40:17.620338+00,,
187,2106-3,61,2021-06-20 02:54:23.716029+00,,24,arr,,,,0.2,,,2021-06-20 02:54:23.716029+00,,
200,2108-3,51,2021-09-07 07:39:45.275209+00,,15,arr,,,,0.2,,,2021-09-07 07:39:45.275209+00,,
170,2104-6,43,2021-06-14 01:54:46.159599+00,,24,awlr,,,,,8000,,2021-06-14 01:54:46.159599+00,,
173,2103-4,62,2021-06-14 03:37:26.86894+00,,15,arr,,,,0.2,,,2021-06-14 03:37:26.86894+00,,
203,2108-6,63,2021-09-07 07:40:33.383982+00,,15,arr,,,,0.2,,,2021-09-07 07:40:33.383982+00,,
185,2106-1,49,2021-06-20 02:54:06.454808+00,,24,arr,,,,0.2,,,2021-06-20 02:54:06.454808+00,,
208,2107-5,66,2021-09-09 03:39:46.530937+00,,24,awlr,,,,,952,,2021-09-09 03:39:46.530937+00,,
178,2103-9,87,2021-06-14 03:39:35.595795+00,,15,awlr,,,,,,,2021-06-14 03:39:35.595795+00,,
201,2108-4,79,2021-09-07 07:40:00.26209+00,,15,arr,,,,0.2,,,2021-09-07 07:40:00.26209+00,,
199,2108-2,80,2021-09-07 07:39:22.642363+00,,15,arr,,,,0.2,,,2021-09-07 07:39:22.642363+00,,
111,2008-7,89,2020-08-26 08:00:38.859593+00,2021-06-16 06:49:31+00,15,awlr,,,,,734,,2020-08-26 08:00:38.859593+00,2021-06-16 06:49:31+00,
177,2103-8,90,2021-06-14 03:38:40.909359+00,,15,awlr,,,,,890,,2021-06-14 03:38:40.909359+00,,
90,1910-32,,2020-01-13 10:08:31.492794+00,,4,arr,,,,0.5,,,2020-01-13 10:08:31.492794+00,,
117,2009-1,88,2020-09-14 20:49:35.901927+00,2020-09-23 06:37:37+00,15,arr,,,,0.2,,,2020-09-14 20:49:35.901927+00,2020-09-23 06:37:37+00,
216,2110-2,,2021-10-06 04:20:29.808193+00,,20,awlr,,,,,,,,,
218,2110-9,,2021-10-13 03:22:19.590512+00,,1,arr,,,,,,,,,
210,2110-3,,2021-10-06 04:11:28.147433+00,,12,arr,,,,0.2,,,,,
217,2110-1,,2021-10-06 04:20:49.295942+00,,26,awlr,,,,,100,,,,
162,2104-2,42,2021-04-15 00:28:51.18018+00,2021-06-14 02:13:34+00,24,arr,,,,0.2,,,2021-04-15 00:28:51.18018+00,2021-06-14 02:13:34+00,
